query_key,query,case_id,group_id,gold_chunk,gold_standard,gold_locator,evidence_type,rewrite_status,source_ranks,fusion_rank,rerank_rank,outcome
b0eb7db427d2d699616e503c7e9735cd5a782d7b8fdf5f30f25264a329cc2564,绕组对地及绕组间直流绝缘电阻测量（例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-05-b86fc1992dfd:0b5db1498538f5537c6a9fe8,required_1,7abb9b86a09bd2e1b2200159b127f833c32507a3c7c77f4cc56d91e550c47c94,JB/T 501-2021,8,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 5}",2,38,reranked_below_30
b0eb7db427d2d699616e503c7e9735cd5a782d7b8fdf5f30f25264a329cc2564,绕组对地及绕组间直流绝缘电阻测量（例行试验） 低压对高压及地绝缘电阻(MΩ)：≥500,transformer-05-b86fc1992dfd:0b5db1498538f5537c6a9fe8,required_1,668d90cc68193a94f1af796f1306a106521c9a9f4a88f5ce93b4323b847a9710,JB/T 501-2021,21,table,fallback,"{""dense:production:table"": 3, ""lexical:production:table"": 4}",4,30,reranked_9_30
a6ca260fd4fcc9d9382cad6c77e2d3d36ff6d903bd02f60c1cbe694b911d9b34,绕组电阻测量（例行试验） 高压（线）电阻三相不平衡率最大值(%)：≤2,transformer-05-b86fc1992dfd:b531810c91bbeb32d24dfe81,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 2}",2,12,reranked_9_30
35c466a2f1a59d989a1a8bf5554551a975e7f493ce2562ea4884c74166034d94,绕组电阻测量（例行试验） 低压（线）电阻三相不平衡率 (%)：≤2,transformer-05-b86fc1992dfd:43d2a51665eb15510ffae910,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,rewritten,"{""dense:keyword:table"": 1, ""dense:production:table"": 1, ""dense:semantic:table"": 1, ""lexical:keyword:table"": 1, ""lexical:production:table"": 1}",2,15,reranked_9_30
6db16a50cd7bec0a732df2676135e1f9ad0cf1aa6015a5fea38f4a1acf0b997a,绕组电阻测量（例行试验） 低压（相）电阻三相不平衡率 (%)：≤4,transformer-05-b86fc1992dfd:40f8b34f878176975de66d45,required_1,fae6b0813b2faa2aa03140ef6f8aeb0f8a68fcd824a7288ac4ec7d4a911642b8,JB/T 501-2021,6,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 1}",2,5,top8
6662dabb8a4b4beee4171e2bbae9b8a64a260ccc9933ba30b52aa9c602f5f4af,电压比测量和联结组标号检定（例行试验） 其他分接电压比偏差：变压器阻抗电压值(%)的1/10 以内，且允许偏差应为±1%,transformer-05-b86fc1992dfd:31886ce69952865e0fb2b677,required_1,5d634879be135111a1f8c80772ed71e4a5c5db580a651c47130764f8ccf15b4c,GB/T 1094.1-2013,1,table,fallback,"{""dense:production:table"": 1, ""lexical:production:table"": 18}",8,7,top8
e2543bf24aea239c3c9fbf7ce640b889b9446784c2e1b07e7e575fd678171bf2,电压比测量和联结组标号检定（例行试验） 联结组标号：Dyn11,transformer-05-b86fc1992dfd:657e66b09ba61c45a04efc7f,required_1,e7a8f5151e43fb207ac2c49f94526708e2ddc71e9f87400356e9e9f0e398f15e,GB/T 6451-2023,7,table,fallback,"{""dense:production:table"": 10, ""lexical:production:table"": 8}",12,21,reranked_9_30
e2543bf24aea239c3c9fbf7ce640b889b9446784c2e1b07e7e575fd678171bf2,电压比测量和联结组标号检定（例行试验） 联结组标号：Dyn11,transformer-05-b86fc1992dfd:657e66b09ba61c45a04efc7f,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,"{""lexical:production:table"": 24}",78,14,reranked_9_30
e2543bf24aea239c3c9fbf7ce640b889b9446784c2e1b07e7e575fd678171bf2,电压比测量和联结组标号检定（例行试验） 联结组标号：Dyn11,transformer-05-b86fc1992dfd:657e66b09ba61c45a04efc7f,required_1,80bd004f7f2559178fec92d171dbde9784712d90c4a10db6536de7e52980a90a,GB/T 6451-2023,5,table,fallback,"{""lexical:production:table"": 25}",80,16,reranked_9_30
6acecfd00864ef746a362f8f8729fdc9694b64403db84bf27619f8f5fe15e24b,空载损耗和空载电流测量（例行试验） 空载损耗P₀（kW）：≤0.37,transformer-05-b86fc1992dfd:de83a5453a68104ba4fece1a,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
6acecfd00864ef746a362f8f8729fdc9694b64403db84bf27619f8f5fe15e24b,空载损耗和空载电流测量（例行试验） 空载损耗P₀（kW）：≤0.37,transformer-05-b86fc1992dfd:de83a5453a68104ba4fece1a,required_1,e7a8f5151e43fb207ac2c49f94526708e2ddc71e9f87400356e9e9f0e398f15e,GB/T 6451-2023,7,table,fallback,"{""dense:production:table"": 11, ""lexical:production:table"": 28}",16,32,reranked_below_30
a1dba5db2e8a827761bf4e0d8b890805ec794ed3ff2de00e64d9e4b31fed7fbd,短路阻抗和负载损耗测量（例行试验） 参考温度（℃）：75,transformer-05-b86fc1992dfd:ec4369ae3f58513c384c4b43,required_1,b407d9ae836c6e33312cc7806a876bdd78daa3cc128bc5bdf5d2197a66aaefce,GB/T 1094.1-2013,11.1,section,fallback,"{""lexical:production:section"": 30}",106,6,top8
bc92be4349060dcdc0934145c6e0abdee128daf55302054b2d79ba0f9a6a9225,短路阻抗和负载损耗测量（例行试验） 负载损耗Pₖ（kW）：≤3.615,transformer-05-b86fc1992dfd:6498cbe7e8348a55415ca19b,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
5e26e725fda7afca5307b3e5426158f8abfd844c326110b813faec767f03f396,短路阻抗和负载损耗测量（例行试验） 短路阻抗Zₖ（%）：4（1±10%）,transformer-05-b86fc1992dfd:2c204edcc7cf086e673e24c1,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,"{""lexical:production:table"": 20}",67,9,reranked_9_30
5e26e725fda7afca5307b3e5426158f8abfd844c326110b813faec767f03f396,短路阻抗和负载损耗测量（例行试验） 短路阻抗Zₖ（%）：4（1±10%）,transformer-05-b86fc1992dfd:2c204edcc7cf086e673e24c1,required_1,c0f249470732d606a0a47d14f9b9a1064db5f24adc8bb081502e0fd73227aa1d,JB/T 501-2021,7,table,fallback,"{""dense:production:table"": 4, ""lexical:production:table"": 2}",4,26,reranked_9_30
41708e7e809755d7c3a006ee3b12b9b6200a3ba2ec1249d445e445b76b8f1ea8,短路阻抗和负载损耗测量（例行试验） 总损耗P总（kW）：≤3.985,transformer-05-b86fc1992dfd:3743755e2bfd2152f6c49105,required_1,e3deef2dc2419f9d368b0ae5076c2d105a070a626006c0d71b76ca33ea90c5f1,GB/T 6451-2023,3,table,fallback,{},,,not_recalled
41708e7e809755d7c3a006ee3b12b9b6200a3ba2ec1249d445e445b76b8f1ea8,短路阻抗和负载损耗测量（例行试验） 总损耗P总（kW）：≤3.985,transformer-05-b86fc1992dfd:3743755e2bfd2152f6c49105,required_1,6d16c01580146b5a6b99d36a796f14855dd26bbeee3645d33f0a69f3d70c5b2d,GB/T 6451-2023,1,table,fallback,{},,,not_recalled
4e873730dc1eb1f2c65fe538c67fc25c9964e56e10cb2df67fd4c7264d492be8,外施耐压试验（AV）（例行试验） 高压对低压及地试验电压（kV）：35,transformer-05-b86fc1992dfd:b85a941f679125afe9ae70bf,required_1,e05945ebd9f4e0ea171b6b0d9f0c992228bfe2aba0bb1c264db1dd4372fcabe8,GB/T 1094.3-2017,2,table,fallback,"{""dense:production:table"": 9, ""lexical:production:table"": 4}",9,5,top8
e01b851878d5db20cc3cc48185f1b3928c488d305fd53364867cb36145831201,外施耐压试验（AV）（例行试验） 高压对低压及地持续时间（s）：60,transformer-05-b86fc1992dfd:44c4507b5c03b741346020f4,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
7b4cabd24f7f575c5dfee60bd2a3a93eda2e690c46daae9dae17c06349a7270b,外施耐压试验（AV）（例行试验） 低压对高压及地试验电压（kV）：5,transformer-05-b86fc1992dfd:55b6f2ddf74638922a729dbc,required_1,e05945ebd9f4e0ea171b6b0d9f0c992228bfe2aba0bb1c264db1dd4372fcabe8,GB/T 1094.3-2017,2,table,fallback,"{""dense:production:table"": 8, ""lexical:production:table"": 7}",12,1,top8
7b4cabd24f7f575c5dfee60bd2a3a93eda2e690c46daae9dae17c06349a7270b,外施耐压试验（AV）（例行试验） 低压对高压及地试验电压（kV）：5,transformer-05-b86fc1992dfd:55b6f2ddf74638922a729dbc,required_1,76c4e8530c5f6ad181e3256760859a44b10f566e2e8975e6c515fa5dcd048d0f,JB/T 501-2021,11,table,fallback,"{""dense:production:table"": 5, ""lexical:production:table"": 14}",14,2,top8
20dab1436e0e543fdf14b7bff87b4b36d722ede526c3b5212e524a704b65e7dc,外施耐压试验（AV）（例行试验） 低压对高压及地持续时间（s）：60,transformer-05-b86fc1992dfd:6240f0802d23e29ad900eb2a,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
f257df9c82f07b8ce82765793958d329169414a29d06c667cdf8570f5292af89,外施耐压试验（AV）（例行试验） 试验电压应不出现突然下降,transformer-05-b86fc1992dfd:f8613a9c5d6fbbb28f86dc4f,required_1,948260756186d5b8e2eea4cfba0210fcc1f8e1f4b5895de8ecc31aa07132cbb8,GB/T 1094.3-2017,10,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
0eba9b8365c8f3de718af65906cfe2f8d4b8829aee1e3535639ec00f18f23ea8,感应耐压试验（IVW）（例行试验） 试验频率（Hz）：＞50,transformer-05-b86fc1992dfd:70e6ee43b5e12bbad1bcf95c,required_1,29262350048235c71caa429a2970919a18a62070c0a41a48b4c4daea66068019,GB/T 1094.3-2017,11.2,section,rewritten,"{""dense:production:section"": 1, ""dense:semantic:section"": 1, ""lexical:production:section"": 1}",1,1,top8
0eba9b8365c8f3de718af65906cfe2f8d4b8829aee1e3535639ec00f18f23ea8,感应耐压试验（IVW）（例行试验） 试验频率（Hz）：＞50,transformer-05-b86fc1992dfd:70e6ee43b5e12bbad1bcf95c,required_1,e8289241eb1a38cc6c9d5a5794f8d7522912d1e634bce8d81e4113cacc6eafb2,GB/T 1094.3-2017,11.1,section,rewritten,"{""dense:production:section"": 6, ""dense:semantic:section"": 4}",22,10,reranked_9_30
74b1d0099009c266dbe49f3f222244b21a7e33e140ad0a5331988027dac9119c,感应耐压试验（IVW）（例行试验） 持续时间（s）：15≤t≤60,transformer-05-b86fc1992dfd:961706e53af226261af6adf7,required_1,29262350048235c71caa429a2970919a18a62070c0a41a48b4c4daea66068019,GB/T 1094.3-2017,11.2,section,rewritten,"{""dense:keyword:section"": 1, ""dense:production:section"": 1, ""dense:semantic:section"": 1, ""lexical:keyword:section"": 1, ""lexical:production:section"": 1}",1,1,top8
c7ce3ce6cfcee9b9f2b13cc73e02b5390dedd45d71547ae1b34300da1a1fd697,感应耐压试验（IVW）（例行试验） 试验电压应不出现突然下降,transformer-05-b86fc1992dfd:ba4519c28f15220f4267bd03,required_1,29262350048235c71caa429a2970919a18a62070c0a41a48b4c4daea66068019,GB/T 1094.3-2017,11.2,section,fallback,"{""dense:production:section"": 1, ""lexical:production:section"": 1}",1,1,top8
aece8f4608af7087819c0da70125fd353da858fb6eede9b9fb73bf171e36934c,绝缘液试验（例行试验） 击穿电压（kV）：≥40,transformer-05-b86fc1992dfd:944c814868df8365797893b7,required_1,4eaf821782754592b95083429e1781d50229c43cda04c3d255e0820827dae534,JB/T 501-2021,2,table,rewritten,"{""dense:keyword:table"": 1, ""dense:production:table"": 1, ""dense:semantic:table"": 1, ""lexical:keyword:table"": 1, ""lexical:production:table"": 1}",1,5,top8
548c6587c4df9b773bbc54c4d78238e694271ca3c0a9f84369bb26458a084511,绝缘液试验（例行试验） 介质损耗因数tanδ(90℃)(%)：≤1.00,transformer-05-b86fc1992dfd:38bc20d9f94e80bd02a727f3,required_1,32a0ee2a4724791d41445675b3fa64cad344e66d0c10a91a540d1c124348ba0c,GB/T 5654-2007,11,section,rewritten,"{""dense:keyword:section"": 7, ""dense:production:section"": 7, ""dense:semantic:section"": 4}",28,1,top8
548c6587c4df9b773bbc54c4d78238e694271ca3c0a9f84369bb26458a084511,绝缘液试验（例行试验） 介质损耗因数tanδ(90℃)(%)：≤1.00,transformer-05-b86fc1992dfd:38bc20d9f94e80bd02a727f3,required_1,ec447c8abde5cdabe1328b221f545d91cf8942e801ccb487d1ffc7b5620a1128,GB/T 5654-2007,C.1,section,rewritten,"{""lexical:keyword:section"": 5, ""lexical:production:section"": 5}",59,3,top8
548c6587c4df9b773bbc54c4d78238e694271ca3c0a9f84369bb26458a084511,绝缘液试验（例行试验） 介质损耗因数tanδ(90℃)(%)：≤1.00,transformer-05-b86fc1992dfd:38bc20d9f94e80bd02a727f3,required_1,c153e4cd48d7c7778491e359b05d6fef9bc59628f1cf1eb67a62c57657af98c0,GB/T 5654-2007,1,section,rewritten,"{""dense:semantic:section"": 24, ""lexical:keyword:section"": 3, ""lexical:production:section"": 3}",56,2,top8
548c6587c4df9b773bbc54c4d78238e694271ca3c0a9f84369bb26458a084511,绝缘液试验（例行试验） 介质损耗因数tanδ(90℃)(%)：≤1.00,transformer-05-b86fc1992dfd:38bc20d9f94e80bd02a727f3,required_1,722869330bafd1c3bc099845de68afe53149b015fe14cfc9b06e59cb573974e6,GB/T 5654-2007,C.8,section,rewritten,"{""dense:keyword:section"": 14, ""dense:production:section"": 13, ""dense:semantic:section"": 10, ""lexical:keyword:section"": 15, ""lexical:production:section"": 15}",13,6,top8
548c6587c4df9b773bbc54c4d78238e694271ca3c0a9f84369bb26458a084511,绝缘液试验（例行试验） 介质损耗因数tanδ(90℃)(%)：≤1.00,transformer-05-b86fc1992dfd:38bc20d9f94e80bd02a727f3,required_1,9f1373deb874b58015c79e638710e0c2dd7eaab5222c8f651de2c3ac78016ff0,GB/T 5654-2007,4.1,section,rewritten,"{""dense:keyword:section"": 4, ""dense:production:section"": 2, ""dense:semantic:section"": 1, ""lexical:keyword:section"": 2, ""lexical:production:section"": 2}",1,5,top8
8c73a98c53c36d271f129e163d4f979b77ed8440cf26f2d0f58fbe6833626979,压力密封试验（例行试验） 施加压力（kPa）：15,transformer-05-b86fc1992dfd:13645b582c39162d6bc370d0,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,rewritten,"{""dense:keyword:section"": 19, ""dense:production:section"": 19, ""dense:semantic:section"": 10, ""lexical:keyword:section"": 13, ""lexical:production:section"": 13}",25,2,top8
9739cd10115f83cfe6e7e1cfdcd13a130a8bdfda68e31df2c36bf39ff35ad314,压力密封试验（例行试验） 持续时间（h）：12,transformer-05-b86fc1992dfd:bc4e187dccc238220cfb7bd2,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,rewritten,"{""dense:production:section"": 24, ""dense:semantic:section"": 15, ""lexical:production:section"": 23}",20,2,top8
d4f43f26cec4fa38f43d2161f10929f9b51b67f484229dd2a069632d8f269396,压力密封试验（例行试验） 应无泄漏,transformer-05-b86fc1992dfd:899af047ff119caa3abbde6e,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,rewritten,"{""dense:production:section"": 18, ""dense:semantic:section"": 11, ""lexical:production:section"": 7}",14,1,top8
d4f43f26cec4fa38f43d2161f10929f9b51b67f484229dd2a069632d8f269396,压力密封试验（例行试验） 应无泄漏,transformer-05-b86fc1992dfd:899af047ff119caa3abbde6e,required_1,bcf7c1fd960818c0b32afb79e7c75ff83a17c016599fea79c3eb73748ad73af2,GB/T 6451-2023,5.3,section,rewritten,"{""dense:production:section"": 22, ""dense:semantic:section"": 12, ""lexical:production:section"": 5}",18,3,top8
d4f43f26cec4fa38f43d2161f10929f9b51b67f484229dd2a069632d8f269396,压力密封试验（例行试验） 应无泄漏,transformer-05-b86fc1992dfd:899af047ff119caa3abbde6e,required_1,89c9e3c15439ae58ea0a57f984366ed4f8ea57366808acb33a28615ce557624f,GB/T 6451-2023,6.3,section,rewritten,"{""dense:semantic:section"": 15, ""lexical:production:section"": 8}",35,2,top8
d4f43f26cec4fa38f43d2161f10929f9b51b67f484229dd2a069632d8f269396,压力密封试验（例行试验） 应无泄漏,transformer-05-b86fc1992dfd:899af047ff119caa3abbde6e,required_1,fe33a6873a5ea9ec49c2556adcc8f0286fec1234d67651e2f495d82393465a03,GB/T 25446-2010,6.3,section,rewritten,"{""dense:production:section"": 15, ""dense:semantic:section"": 13, ""lexical:production:section"": 13}",20,7,top8
d4f43f26cec4fa38f43d2161f10929f9b51b67f484229dd2a069632d8f269396,压力密封试验（例行试验） 应无泄漏,transformer-05-b86fc1992dfd:899af047ff119caa3abbde6e,required_1,219d292cea715af7d984aaa0b759eb33c6559d4c6194e860f28fa36703aeec2c,GB/T 25438-2010,6,section,rewritten,"{""dense:production:section"": 16, ""dense:semantic:section"": 14, ""lexical:production:section"": 14}",21,8,top8
6704b7e21aabd68afad9c0face171f4d17ee56c42522cf76df0c3dbfa2f276a0,线端雷电全波冲击试验（LI）（型式试验） 高压线端全波电压(kV)：-75（1±3％）,transformer-05-b86fc1992dfd:cbdf58ddcf7dc5d0a0e69e5c,required_1,c383f3f76a093d1fa601d48c3979faa59ce0733868316988ea9b04df46f4e43e,GB/T 1094.3-2017,13.2,section,rewritten,"{""dense:production:section"": 4, ""dense:semantic:section"": 4, ""lexical:production:section"": 1}",3,2,top8
6704b7e21aabd68afad9c0face171f4d17ee56c42522cf76df0c3dbfa2f276a0,线端雷电全波冲击试验（LI）（型式试验） 高压线端全波电压(kV)：-75（1±3％）,transformer-05-b86fc1992dfd:cbdf58ddcf7dc5d0a0e69e5c,required_1,e05945ebd9f4e0ea171b6b0d9f0c992228bfe2aba0bb1c264db1dd4372fcabe8,GB/T 1094.3-2017,2,table,rewritten,"{""dense:production:table"": 13, ""dense:semantic:table"": 14, ""lexical:production:table"": 7}",21,7,top8
0bc072acf8d6a6a9b0f9bb21656f01c555f96eaea1ffb2b3197db35d54fc94c6,线端雷电全波冲击试验（LI）（型式试验） 在降低电压和全电压下的波形图比较应无明显差异,transformer-05-b86fc1992dfd:4cdb7b710c01c91bc825b2a7,required_1,c383f3f76a093d1fa601d48c3979faa59ce0733868316988ea9b04df46f4e43e,GB/T 1094.3-2017,13.2,section,fallback,"{""dense:production:section"": 3, ""lexical:production:section"": 1}",1,1,top8
941b9bb9e6d3c56e7cdf9d22f14e72d24a84f018e1672d9ae7800a04b8f22b07,温升试验（型式试验） 顶层油温升（K）：≤55,transformer-05-b86fc1992dfd:5eb9cf9d4cf47cf392fcc153,required_1,b31cb73b97281c2b850cbabcdba8b5ed311c6141039e5ad82cccdf4ccae92d50,GB/T 6451-2023,12.1,section,rewritten,"{""dense:keyword:section"": 21, ""dense:production:section"": 15, ""dense:semantic:section"": 19, ""lexical:keyword:section"": 5, ""lexical:production:section"": 5}",14,1,top8
25a8bdcdd1cf78bc30b486cda325b722d3e67756b747244f4fc89d631f91b75f,温升试验（型式试验） 高压绕组平均温升（K）：≤60,transformer-05-b86fc1992dfd:9a9e1da4d1ea074986b51c10,required_1,f0f3af33e74d2ee610680f7a6a06f7522e1ebd69265a2e1359fd15bcc1dd533f,GB/T 1094.2-2013,1,table,rewritten,"{""dense:production:table"": 1, ""dense:semantic:table"": 1, ""lexical:production:table"": 17}",7,1,top8
9a57bfe3221220bc77318a2da7581a58f986ba03f279cabf259415cf83491e9f,温升试验（型式试验） 油箱波纹散热器变形应在规定范围内,transformer-05-b86fc1992dfd:8d1a8a94d3c7d0f3af6a8dc9,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,fallback,"{""dense:production:section"": 18, ""lexical:production:section"": 4}",15,5,top8
cb883f84b9f3c1b49834846bde5827c76dbc6272dcee20fd520e57e8c541ccc2,短时过负载能力试验（型式试验） 压力保护装置应不动作,transformer-05-b86fc1992dfd:171c8156a9acd11466fb45c0,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,fallback,"{""lexical:production:section"": 4}",27,4,top8
6e07b8248dd9a6187db9abbc48ff3f312a8ea8d98102c9e072e336f7f39d1f70,短时过负载能力试验（型式试验） 油箱密封应无渗漏,transformer-05-b86fc1992dfd:9681c6aa738a2d71c5095dd8,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,fallback,"{""dense:production:section"": 9, ""lexical:production:section"": 2}",4,1,top8
4f43a90ec7ce7103c862e9b5c26e1efe490f86ec87364789ebec7c15126cb0aa,短时过负载能力试验（型式试验） 油箱波纹散热器变形应在规定范围内,transformer-05-b86fc1992dfd:a0fae095d54d5c496ec1059f,required_1,bd2b9dba96e23fd4662a66251dd78ad91a18867b552ded696801c1578682a03a,GB/T 6451-2023,4.3,section,fallback,"{""dense:production:section"": 7, ""lexical:production:section"": 2}",4,5,top8
